fecha,neba,testMAE,max_trainMAE,anomaly,neba_real
2021-01-29 08:00:00,-0.6485713721788131,0.8718425178843433,1.4,False,1425.0
2021-01-29 08:30:00,-0.6440626074535825,0.8524544400813006,1.4,False,1441.0
2021-01-29 09:00:00,-0.6265911441433137,0.8505223602290555,1.4,False,1503.0
2021-01-29 09:30:00,-0.5947479932713723,0.8471054082985474,1.4,False,1616.0
2021-01-29 10:00:00,-0.5598050666508348,0.8412066697869902,1.4,False,1740.0
2021-01-29 10:30:00,-0.4470859485200689,0.8352574029815514,1.4,False,2140.0
2021-01-29 11:00:00,-0.4022800990630894,0.8225950666584009,1.4,False,2299.0
2021-01-29 11:30:00,-0.3464841355883603,0.8178257511982596,1.4,False,2497.0
2021-01-29 12:00:00,-0.3061870508566114,0.8135491401433864,1.4,False,2640.0
2021-01-29 12:30:00,-0.2757528889613046,0.8101740098939889,1.4,False,2748.0
2021-01-29 13:00:00,-0.22080231887255622,0.8072205372437776,1.4,False,2943.0
2021-01-29 13:30:00,-0.17346028925763451,0.8046342802003362,1.4,False,3111.0
2021-01-29 14:00:00,-0.1297816309819627,0.8055299366196644,1.4,False,3266.0
2021-01-29 14:30:00,-0.08553937711563706,0.8073137883544161,1.4,False,3423.0
2021-01-29 15:00:00,-0.0655317336474261,0.8095698978314437,1.4,False,3494.0
2021-01-29 15:30:00,-0.021007681985773536,0.810430900102255,1.4,False,3652.0
2021-01-29 16:00:00,0.0077356931375717865,0.8138905851813368,1.4,False,3754.0
2021-01-29 16:30:00,0.04352401314408998,0.8164614257307681,1.4,False,3881.0
2021-01-29 17:00:00,0.07283098385808913,0.8207165561716802,1.4,False,3985.0
2021-01-29 17:30:00,0.1004471678001268,0.8246696296502104,1.4,False,4083.0
2021-01-29 18:00:00,0.1252453737888953,0.8280109585962371,1.4,False,4171.0
2021-01-29 18:30:00,0.146098410643087,0.831271580682019,1.4,False,4245.0
2021-01-29 19:00:00,0.16779684088325947,0.8342859395308693,1.4,False,4322.0
2021-01-29 19:30:00,0.19710381159725862,0.8379414688246586,1.4,False,4426.0
2021-01-29 20:00:00,0.28446112814860225,0.8444172260193359,1.4,False,4736.0
2021-01-29 20:30:00,0.30531416500279396,0.8752211281875716,1.4,False,4810.0
2021-01-29 21:00:00,0.32137663933642807,0.8831348751866537,1.4,False,4867.0
2021-01-29 21:30:00,0.33067596658221626,0.8873020147545537,1.4,False,4900.0
2021-01-29 22:00:00,0.33546652910277386,0.8885855183968173,1.4,False,4917.0
2021-01-29 22:30:00,0.33997529382800445,0.8878798233119086,1.4,False,4933.0
2021-01-29 23:00:00,0.34307506957660056,0.8872144689008328,1.4,False,4944.0
2021-01-29 23:30:00,0.3453294519392159,0.8859820710089436,1.4,False,4952.0
2021-01-30 00:00:00,-1.050133230519667,0.8843432692722664,1.4,False,-4.547473508864641e-13
2021-01-30 00:30:00,-0.6006657469732375,0.9587086671359374,1.4,False,1595.0
2021-01-30 01:00:00,-0.5998203535872568,0.8171002000536084,1.4,False,1598.0
